,course_title,subject,num_lectures,num_reviews,content_duration,price,hourly_price
892,Play Sonny Terry style on Harmonica and dazzle your friends!,Musical Instruments,51,49,5.5,200,36.36363636363637
893,HTML CSS Learn to create a website from scratch,Web Development,32,49,2.0,50,25.0
894,Hit the ground running with AngularJS with Dion Yang,Web Development,13,49,1.5,100,66.66666666666667
895,"Build Your Own Calculator App with Javascript, HTML5 & CSS",Web Development,11,49,1.0,50,50.0
896,Learn By Example: jQuery,Web Development,78,49,7.0,50,7.142857142857143
897,jQuery for Absolute Beginners - Lite,Web Development,7,49,0.5833333333333334,20,34.285714285714285
898,3D Programming with WebGL and Babylon.js for Beginners,Web Development,18,49,2.0,200,100.0
899,"Forex Trading Secrets |MT4 Robot (EA) inside, no coding",Business Finance,29,48,0.6833333333333333,150,219.5121951219512
900,Forex SOS Course: Trading Tweaks And Working Forex Strategy,Business Finance,59,48,2.5,50,20.0
901,FOREX TRADING - Learn in a quick + profitable way + support,Business Finance,47,48,3.5,100,28.571428571428573
902,Venture Capital. What is it and Why it Matters to You!,Business Finance,25,48,2.5,50,20.0
903,Value Investing For Beginners,Business Finance,25,48,2.5,100,40.0
904,Financial Modeling - Build Your Own 3 Statement Projection,Business Finance,13,48,1.0,20,20.0
905,Commercial Credit Analysis,Business Finance,42,48,7.5,50,6.666666666666667
906,Learn How To use Channels to find amazing Forex Entries,Business Finance,15,48,1.0,45,45.0
907,Learn Blender 3D - The materials and texture course,Graphic Design,105,48,12.5,200,16.0
908,WordPress for Beginners - Tutorial - From Novice to Know-How,Web Development,39,48,4.0,20,5.0
909,Learn to Freelance with People Per hour  (URDU),Web Development,8,48,0.6,20,33.333333333333336
910,Kali Linux Web App Testing,Web Development,29,48,3.0,75,25.0
911,Building Web Applications with Spring MVC,Web Development,28,48,3.0,85,28.333333333333332
912,Angularjs-WebApi2-EFCodeFirst Web App On 3-Tier Architecture,Web Development,46,48,6.5,60,9.23076923076923
913,Creating Custom Web Maps,Web Development,29,48,2.0,50,25.0
914,Introduction to Node.js Development,Web Development,16,48,1.0,55,55.0
915,Learn Web Development by Creating a Social Network,Web Development,80,48,6.5,200,30.76923076923077
916,Advanced Excel functions,Business Finance,15,47,1.5,20,13.333333333333334
917,Capital Market Road Map,Business Finance,21,47,4.0,50,12.5
918,Apprendre à trader sur le marché du Forex - guide complet,Business Finance,38,47,3.0,140,46.666666666666664
919,Learn to Play Trombone: Go From Beginner to Pro in No Time!,Musical Instruments,123,47,7.5,50,6.666666666666667
920,"Learn to code, Become a Web Developer and Master JavaScript!",Web Development,91,47,10.0,200,20.0
921,Inspirational Web Development - A Beginner Approach -,Web Development,28,47,3.5,20,5.714285714285714
922,Hosting your static website on Amazon AWS S3 service,Web Development,16,47,1.5,20,13.333333333333334
923,Learn Laravel: Create Your Web App Step-By-Step,Web Development,35,47,4.0,45,11.25
924,Forex Trading MAKE YOUR FIRST TRADE TODAY!,Business Finance,45,46,4.0,150,37.5
925,Option selling trading as income source. Beginners friendly,Business Finance,61,46,6.0,195,32.5
926,Investimento em Ações para Leigos,Business Finance,19,46,2.5,20,8.0
927,Kostenrechnung lernen leicht gemacht,Business Finance,72,46,3.0,40,13.333333333333334
928,Financial Modeling and Valuation: Complete Beginner to Pro,Business Finance,28,46,5.0,50,10.0
929,master course - realistisch zeichnen lernen,Graphic Design,33,46,5.0,20,4.0
930,Sketchbook Pro for Beginners,Graphic Design,41,46,4.0,125,31.25
931,Blues and Advanced Guitar Lessons,Musical Instruments,131,46,7.5,85,11.333333333333334
932,How to Optimise Your WordPress Website's Speed & Security to Improve SEO & User Experience,Web Development,31,46,3.5,125,35.714285714285715
933,HTML and CSS Crash Course for Beginners,Web Development,31,46,4.5,50,11.11111111111111
934,PHP User Login Registration Script With All Features,Web Development,47,46,4.0,200,50.0
935,JavaScript manipulation of the DOM Document Object Model,Web Development,20,46,1.5,20,13.333333333333334
936,JavaScript for beginners with live examples,Web Development,49,46,4.0,195,48.75
937,Python Web Programming,Web Development,60,46,6.0,100,16.666666666666668
938,Mastering Meteor: Reactive Full Stack JavaScript,Web Development,37,46,3.0,95,31.666666666666668
939,"AngularJS for Beginners, Single-Page Applications Made Easy",Web Development,30,46,1.5,200,133.33333333333334
940,Webpack 1 & 2 - The Complete Guide,Web Development,79,46,6.5,40,6.153846153846154
941,How To Maximize Your Profits Trading Options,Business Finance,26,45,2.0,200,100.0
942,Forex Trading Like Banks – Step by Step with Live Examples,Business Finance,40,45,4.5,195,43.333333333333336
943,Bookkeeping Basics:  Understand the Fundamentals,Business Finance,48,45,4.5,75,16.666666666666668
944,Stock Market for Beginners - Complete Starter Toolkit,Business Finance,82,45,6.5,120,18.46153846153846
945,Bitcoin Peer Investing: How To Generate Double Digit Returns,Business Finance,41,45,2.5,25,10.0
946,Learn to Trade With Fibonacci Tools,Business Finance,30,45,4.0,30,7.5
947,The Holy Grail of Auto Trading Forex Futures Stocks Revealed,Business Finance,7,45,1.0,50,50.0
948,Create Your Own Automated Stock Trading Robot In EXCEL!,Business Finance,44,45,5.0,150,30.0
949,Basel Norms (Basel 1/ Basel 2/ Basel 3) Simplified,Business Finance,34,45,4.0,40,10.0
950,Aprende a utilizar Canva,Graphic Design,11,45,0.6666666666666666,20,30.0
951,Learn To Create Different Website Layouts & Media Queries ,Web Development,22,45,2.0,195,97.5
952,Web Development with BootStrap - 16 Instant Themes Included!,Web Development,27,45,3.5,40,11.428571428571429
953,Learn Authentication With ASP.NET Identity Security 2017,Web Development,13,45,2.0,50,25.0
954,Master Typescript : Learn Typescript from scratch,Web Development,60,45,3.5,95,27.142857142857142
955,Ruby on Rails Foundations,Web Development,73,45,6.5,20,3.076923076923077
956,Modern E-Commerce Store In php & mysqli With Bootstrap,Web Development,358,45,66.5,50,0.7518796992481203
957,Introduction to Options - Strategies For Consistent Profits,Business Finance,55,44,4.5,40,8.88888888888889
958,Financial Accounting: The Complete Introductory Crash Course,Business Finance,69,44,10.0,100,10.0
959,Financial modeling: Build a forward looking financial model,Business Finance,22,44,2.0,20,10.0
960,Master Calendar Spreads with this live trade on Gold (GLD),Business Finance,6,44,1.0,60,60.0
961,Finance for Non Finance Executives,Business Finance,187,44,13.0,180,13.846153846153847
962,Adobe Illustrator T-Shirt Design for Merch by Amazon,Graphic Design,15,44,1.0,20,20.0
963,"YOU can Draw, Shade and Paint a Mixed Media Girl...today!",Graphic Design,19,44,3.0,30,10.0
964,Graphic Design: Create Animated GIF Ad Banners in Photoshop,Graphic Design,20,44,1.0,20,20.0
965,How to Design a Logo in Adobe Illustrator,Graphic Design,24,44,1.0,100,100.0
966,Blues School! A Course For Beginners in Blues Piano & Improv,Musical Instruments,54,44,3.0,120,40.0
967,Get great playing HARMONICA - a fun new leisure time hobby !,Musical Instruments,17,44,2.0,35,17.5
968,Discover HTML Essential guide to HTML how to create webpages,Web Development,22,44,1.5,85,56.666666666666664
969,Better way towards CSS using Less and Sass,Web Development,26,44,1.5,20,13.333333333333334
970,"The Complete JavaScript, HTML and CSS Tutorial For Beginners",Web Development,21,44,3.0,35,11.666666666666666
971,Advanced WordPress Topics: Post Types Taxonomies & Metaboxes,Web Development,91,44,7.5,95,12.666666666666666
972,Build a website HTML5 CSS3 Beginner Course,Web Development,28,44,2.0,150,75.0
973,Build A Weather App With Ajax Using Open Weather Map API,Web Development,38,44,4.0,20,5.0
974,Get started Creating Websites Everything you need provided,Web Development,43,44,3.0,100,33.333333333333336
975,Become a Kick-Ass Web Developer: From Newbie to Pro,Web Development,353,44,48.5,200,4.123711340206185
976,Fundamentals of Accounting,Business Finance,25,43,3.0,20,6.666666666666667
977,Options Spreads Bundle-  the heart of Options Trading,Business Finance,8,43,2.5,120,48.0
978,Cost Accounting - A Comprehensive Study,Business Finance,286,43,29.5,180,6.101694915254237
979,Corel Draw x7,Graphic Design,62,43,12.0,20,1.6666666666666667
980,How To Design A Fortune 500 Logo in Illustrator,Graphic Design,72,43,5.0,195,39.0
981,Percussive Fingerstyle Guitar,Musical Instruments,74,43,1.5,50,33.333333333333336
982,JavaScript DOM Dynamic Web interactive content Boot Camp,Web Development,59,43,2.5,75,30.0
983,The Complete Web Development Tutorial Using React and Redux,Web Development,29,43,4.0,40,10.0
984,WordPress local server setup and site migration online,Web Development,12,43,1.0,55,55.0
985,jQuery Essentials: Learn the Fundamental of jQuery,Web Development,40,43,3.5,20,5.714285714285714
986,Email Marketing: Send Unlimited Emails via Own Mail Server,Web Development,20,43,1.0,35,35.0
987,Learn the Basics of Programming for Marketers,Web Development,26,43,3.5,55,15.714285714285714
988,Fundamentals of Angular 2 Full Stack Design,Web Development,49,43,6.5,95,14.615384615384615
989,Ultimate JavaScript Objects,Web Development,65,43,2.5,20,8.0
990,Trading Options With Money Flow,Business Finance,17,42,1.0,200,200.0
991,Cryptocurrency Trading: Complete Guide To Trading Altcoins,Business Finance,35,42,5.0,95,19.0
992,Python Algo Trading: FX Trading with Oanda,Business Finance,33,42,3.0,200,66.66666666666667
993,CryptoArbitrager: Bitcoin Trading Robot (no mining),Business Finance,14,42,0.55,150,272.7272727272727
994,The Play-Doh Technique: Fun Hand-made Vectors In Illustrator,Graphic Design,20,42,0.6333333333333333,20,31.578947368421055
995,Pixelmator - Create Vector Graphics From Scratch,Graphic Design,36,42,3.0,20,6.666666666666667
996,Curso de Violão Popular,Musical Instruments,27,42,6.0,25,4.166666666666667
997,Learn React JS from scratch,Web Development,34,42,4.0,115,28.75
998,Supercharging Development With Atom Text Editor,Web Development,28,42,1.5,20,13.333333333333334
999,The Complete HTML5 and CSS3 Course - with 8 Websites Design,Web Development,78,42,7.5,30,4.0
1000,Algorithmic Trading in MATLAB: WFAToolbox App GUI (Finance),Business Finance,21,41,1.0,20,20.0
1001,Accounting Made Easy: A Quick Guide to Financial Accounting,Business Finance,18,41,1.5,95,63.333333333333336
1002,"Backspreads, Diagonals and Butterflies - Advanced Strategies",Business Finance,10,41,2.0,60,30.0
1003,Global Macro Investing - Take Control Of The World's Markets,Business Finance,27,41,2.0,30,15.0
1004,"Geld verdienen mit dem Ticken der Uhr, wie Warren Buffett!",Business Finance,33,41,5.0,195,39.0
1005,Make Flat Design Space Ships in 30 Minutes in Illustrator!,Graphic Design,5,41,0.55,50,90.9090909090909
1006,Fun Beginner Ukulele Course,Musical Instruments,17,41,1.5,55,36.666666666666664
1007,Start Writing JavaScript Today - Beginner JavaScript Course,Web Development,27,41,3.0,100,33.333333333333336
1008,Javascript ES6! A Complete Reference Guide to Javascript ES6,Web Development,48,41,7.0,175,25.0
1009,Mastering the Google Chrome Developer Tools,Web Development,31,41,0.6666666666666666,20,30.0
1010,Advance JavaScript for Coders: Learn OOP in JavaScript,Web Development,54,41,11.5,40,3.4782608695652173
1011,HTML Forms For Beginners: A Basic Introduction  ,Web Development,8,41,1.0,45,45.0
1012,Trading for Beginners - Intermediate Level,Business Finance,39,40,5.0,150,30.0
1013,Financial analysis: Compare performance of companies,Business Finance,20,40,1.0,20,20.0
1014,Quantitative Trading Analysis with R,Business Finance,53,40,7.5,50,6.666666666666667
1015,Ultimate Stock Market Investing: Learn How to Value Stocks,Business Finance,46,40,3.5,50,14.285714285714286
1016,６時間でインターバンク市場を攻略！最短距離でトレード基礎力,Business Finance,54,40,4.0,35,8.75
1017,Forex Trading using professional indicators by TOP traders,Business Finance,28,40,3.5,200,57.142857142857146
1018,Introducción a las Finanzas,Business Finance,15,40,1.5,30,20.0
1019,The Intelligent Investor,Business Finance,44,40,10.5,30,2.857142857142857
1020,Typographic Logo Design in Illustrator - Beginners & Beyond,Graphic Design,27,40,1.5,150,100.0
1021,Mastering advance Photoshop,Graphic Design,21,40,2.0,20,10.0
1022,InDesign: Diseño de proyectos paso a paso,Graphic Design,77,40,4.5,150,33.333333333333336
1023,Graphic Design: Double Your Sales With Canva,Graphic Design,39,40,2.5,20,8.0
1024,الدورة الشاملة illustrator from zero to hero,Graphic Design,158,40,30.0,150,5.0
1025,Guitar - 12  Strumming Patterns You Must Know For Guitar,Musical Instruments,16,40,1.0,50,50.0
1026,Build a Website in 30 Minutes,Web Development,12,40,0.5333333333333333,95,178.125
1027,"Create Complete Sign up System using PHP, jQuery and Ajax",Web Development,25,40,3.0,200,66.66666666666667
1028,CSSCasts; CSS libraries Plugins Tips & Tricks for Developers,Web Development,224,40,44.5,200,4.49438202247191
1029,Wordpress Site Migration,Web Development,35,40,1.5,20,13.333333333333334
1030,WordPress Theme Customization 101 (for beginners),Web Development,9,40,2.0,40,20.0
1031,Advance Unix : File Processing: AWK | SED | GREP | CUT | VIM,Web Development,84,40,5.5,75,13.636363636363637
1032,Create an E-commerce website without any coding,Web Development,9,40,0.5166666666666666,20,38.70967741935484
1033,Object Orientation in PHP,Web Development,30,40,5.0,20,4.0
1034,"Learn HTML, CSS, and Ruby on Rails: Build Your First Blog",Web Development,27,40,1.5,20,13.333333333333334
1035,Buchführung lernen leicht gemacht,Business Finance,70,39,5.0,40,8.0
1036,How to Trade Binary Options Effectively – All Levels,Business Finance,17,39,1.0,195,195.0
1037,Trading Algorítmico en Forex: Crea tu primer Robot de Forex!,Business Finance,39,39,6.5,170,26.153846153846153
1038,Forex Trading: Strategia Correlazione EUR/GBP vs GBP/USD,Business Finance,27,39,1.5,50,33.333333333333336
1039,Foundation Skills on Adobe Illustrator: Learn Fast!,Graphic Design,16,39,2.0,50,25.0
1040,Editorial Illustration Tutorial: From Drawing to Photoshop,Graphic Design,35,39,2.5,45,18.0
1041,Adobe Illustrator CC 2017 for beginners,Graphic Design,12,39,1.5,195,130.0
1042,Learn to Play Euphonium: Beginner to Pro in Under Five Hours,Musical Instruments,108,39,7.0,50,7.142857142857143
1043,Gospel Piano Essentials,Musical Instruments,46,39,11.5,30,2.608695652173913
1044,Learn to Play the Oboe: Beginner to Pro in Under Four Hours,Musical Instruments,74,39,5.0,50,10.0
1045,Country Guitar Fundamentals,Musical Instruments,23,39,1.5,50,33.333333333333336
1046,Shopping Cart Website from Scratch Ecommerce,Web Development,54,39,4.0,200,50.0
1047,Learn HTML - The programming language to build a webpage!,Web Development,19,39,1.0,25,25.0
1048,Create a Responsive Website with Bootstrap 3,Web Development,22,39,3.0,50,16.666666666666668
1049,Javascript Specialist,Web Development,80,39,8.0,200,25.0
1050,Mastering JavaScript,Web Development,39,39,4.0,95,23.75
1051,JavaScript HTML CSS Project make a Quiz Tutorial,Web Development,24,39,2.0,95,47.5
1052,Build A YouTube Downloader With C# And GitHub,Web Development,32,39,2.5,20,8.0
